до змісту,Unnamed: 1,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.20,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.30,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.40,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.50,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.80,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.90,0.91,0.92,0.93,0.94,0.95,0.96,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,retrieved
,"Разом видатків
(без урахування міжбюджетних трансфертів)",,22441.03045076,51107.10237707,84504.93886262999,116849.30100442999,149233.1202713,187594.65587055,220182.45945492,254286.51531863998,287043.82500362996,323760.7592941,362845.721835,416853.58244976995,25692.33487528,60693.39146626,98999.65873755,135632.74492944998,174321.26915754,216923.73106102,256804.66089817998,295878.14141578996,335759.34267949994,378767.92993160995,424801.16675343,492454.66152155993,30773.48914483,71062.91184171,112102.81822513,156045.76016424,197058.70959375,239135.80940367002,281312.14064226,318746.33676341,359047.04560522,398368.13284024,441880.75141293,505843.8096214,32606.29579935,70685.88894412,111642.32546659,154717.71335177,198573.4744652,244241.48869769002,282479.60348311,322817.52075462,364068.62125449,413506.12990527,458331.96673877,523125.69783726,31306.94950412,75410.38706621999,126028.31203182999,178759.53272701,229665.26273127,285234.58635856,335285.06609008,382778.36183597,433189.99126797006,491965.1749527401,561512.3928340501,679871.40043556,29082.02831382,81687.21203702001,159996.55330720005,223707.65193572006,283777.04004883004,350426.77371907,410650.77198083,475531.96631902,556683.20501601,621177.13621292,701801.2719742699,835832.0501481699,46744.88817343999,124236.04528458,216533.06424203998,285161.58636727,359030.42111748,443852.27387457,513847.93730138,598287.63818825,699658.22443693,792927.2696988,891331.34937316,1056973.0851563902,50384.980976120016,131970.02825607004,251947.2295148,348395.09595098003,454344.91158602,556953.9994382501,643825.8819120801,734224.8707242301,841594.2785564502,937529.1002789602,1052380.4716269402,1250189.5226814002,73658.97816226,162887.11599392,284311.1303285801,394142.6980166801,508145.02641540003,622309.72115094,721190.71552778,822712.8346549,939478.4523824101,1046224.31155356,1169482.20933307,1372350.63769418,75899.97051069001,173621.54307315004,298688.05783517996,415354.08435372997,533662.2511751701,655835.51580986,776333.61505232,888521.0106999399,1032203.9792155798,1168282.52852532,1305715.40089543,1595395.85346541,80927.85904519999,197353.00795138002,336286.46392270003,470953.22983491997,617693.42601521,769820.54633222,891578.91257085,1012412.15256818,1174052.03241102,1312107.00504112,1494226.7918346,1844377.738792,83707.73383715,221192.74306757998,447336.87605140003,641875.0064624101,884013.9126755501,1157711.98360231,1365920.77712737,1620698.99421582,1944436.71003584,2208786.37934235,2555167.02179827,,"01/05/2023, 16:39:05"
,Офіційні трансферти,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464.73420002999995,16.4986946,0,91.46287065,229.19440996,,"01/05/2023, 16:39:05"
,Усього видатків,,22441.03045076,51107.10237707,84504.93886262999,116849.30100442999,149233.1202713,187594.65587055,220182.45945492,254286.51531863998,287043.82500362996,323760.7592941,362845.721835,416853.58244976995,25692.33487528,60693.39146626,98999.65873755,135632.74492944998,174321.26915754,216923.73106102,256804.66089817998,295878.14141578996,335759.34267949994,378767.92993160995,424801.16675343,492454.66152155993,30773.48914483,71062.91184171,112102.81822513,156045.76016424,197058.70959375,239135.80940367002,281312.14064226,318746.33676341,359047.04560522,398368.13284024,441880.75141293,505843.8096214,32606.29579935,70685.88894412,111642.32546659,154717.71335177,198573.4744652,244241.48869769002,282479.60348311,322817.52075462,364068.62125449,413506.12990527,458331.96673877,523125.69783726,31306.94950412,75410.38706621999,126028.31203182999,178759.53272701,229665.26273127,285234.58635856,335285.06609008,382778.36183597,433189.99126797006,491965.1749527401,561512.3928340501,679871.40043556,29082.02831382,81687.21203702001,159996.55330720005,223707.65193572006,283777.04004883004,350426.77371907,410650.77198083,475531.96631902,556683.20501601,621177.13621292,701801.2719742699,835832.0501481699,46744.88817343999,124236.04528458,216533.06424203998,285161.58636727,359030.42111748,443852.27387457,513847.93730138,598287.63818825,699658.22443693,792927.2696988,891331.34937316,1056973.0851563902,50384.980976120016,131970.02825607004,251947.2295148,348395.09595098003,454344.91158602,556953.9994382501,643825.8819120801,734224.8707242301,841594.2785564502,937529.1002789602,1052380.4716269402,1250189.5226814002,73658.97816226,162887.11599392,284311.1303285801,394142.6980166801,508145.02641540003,622309.72115094,721190.71552778,822712.8346549,939478.4523824101,1046224.31155356,1169482.20933307,1372350.63769418,75899.97051069001,173621.54307315004,298688.05783517996,415354.08435372997,533662.2511751701,655835.51580986,776333.61505232,888521.0106999399,1032203.9792155798,1168282.52852532,1305715.40089543,1595395.85346541,80927.85904519999,197353.00795138002,336286.46392270003,470953.22983491997,617693.42601521,769820.54633222,891578.91257085,1012412.15256818,1174052.03241102,1312107.00504112,1494226.7918346,1844377.738792,83707.73383715,221192.74306757998,447336.87605140003,641875.0064624101,884013.9126755501,1157711.98360231,1366385.5113273999,1620715.4929104198,1944436.71003584,2208877.842213,2555396.21620823,,"01/05/2023, 16:39:05"
ЗА ЕКОНОМІЧНОЮ КЛАСИФІКАЦІЄЮ ВИДАТКІВ **,Поточні видатки,2000,22048.27688274,49734.198508010006,81269.90374755001,111696.40192939,141997.69003367,176959.12974702998,206419.12142142,236294.36134093,265416.92194763,297525.02888473,330877.86157338,374906.71745557,25061.32762751,58434.21547446,93332.66061607999,127452.18639912998,163080.35995548998,202774.94020050997,238795.61176939995,274174.9721845699,310236.6720419199,349482.7726814599,391991.8483780299,451709.41432794987,30501.589989849992,68858.40459823,108144.58886542,149216.68000945,187475.26742905,228545.41449390998,267509.59602305,302965.08003751,340975.13977462,378769.5789204,420362.25572420005,476463.60723644006,32417.06122657,70201.94369435,110118.94559677,152584.01526277,194031.86519042,239060.63631965,276382.01680222,313616.66964204,352553.89096589,399666.99951044,441509.26890767,502926.03543213,31072.544691659998,73934.12873767,119472.87787002002,170395.21339696,219742.3283999,272909.02847699,319894.47134938,363669.76725052996,409199.62211850996,463066.41726584,527365.35574844,633118.82990891,29004.791202480003,80535.69034157,155979.51839384,217370.79999668,274486.88216020004,337401.58086499,393122.93774523004,451850.25368271006,524032.62143841,582742.52028452,654715.9876966,762702.45084991,46382.443237169995,122479.69013688999,211208.60684298002,276598.55272424,345786.56687617,424098.88049578003,487498.03840924,564060.97536016,656735.3431668701,740209.65009049,826512.71128692,957083.12682542,49836.54264762999,129318.54644886001,244698.83494864003,335310.80597044,432653.34139514004,524776.70571073,600683.0750291201,679155.3189654101,774658.9482774101,857345.27425452,956530.549088,1106010.29208135,72738.01110414999,159415.58836615,274334.64927552996,375405.40857603995,480087.7466739399,583752.1957211299,670852.1198653699,758166.2027809798,861871.3932005098,954486.25384214,1061607.9564745098,1216377.36869991,74761.84451937002,167912.07992514,284925.9542142,394392.69792217,502713.76465006,613810.69671269,721814.8977818299,820927.4189944001,948324.0067654101,1064442.1123909499,1186169.15967814,1426269.49672047,80385.61623348,194222.71457844,326425.6782684,453136.04862259,591523.43208993,731252.1100868101,837714.131951,944410.0783571601,1087543.65549432,1208336.6094626999,1367735.3857519398,1637522.23900259,82868.45154872,217989.7438028,441657.94749757,632981.18832839,871849.78997809,1137802.67874765,1342555.41203318,1588190.6392379398,1898969.91386296,2154302.25681491,2480063.9486891096,,"01/05/2023, 16:39:05"
,Оплата праці і нарахування на заробітну плату,2100,8603.885354189999,18881.00601248,29703.94773288,40494.76937348,51194.23912795,65872.23601697,76475.58086603,86413.28039349,97163.71575558,108481.69241799999,119958.99184389999,135076.58591614,9694.10977762,21784.6764669,34134.00932017,46819.95168976,60017.419645489994,76466.7208409,89111.20199355,100863.11730997,113279.24186109999,126770.25409211998,139586.10950074997,157484.56104840996,10712.303315309997,23594.24344106,36796.12675265,51634.59657959,64863.26847618001,82785.43547537999,96184.66846877999,108555.94852349,121885.35955701,135148.02694903,149446.33523347002,167676.48800790004,11289.27789604,24181.702856199998,37752.16816166,51137.14433046999,64036.11808326001,81124.69373754,93897.34129383,104726.04410643,117648.74911903,130890.94709375998,143713.79019821002,162453.2206321,10040.031178350002,23206.511484350005,37052.47401079,51439.68944151,65815.64312195,84649.74845314,98828.52682736999,112026.43353472996,126986.80768936998,144258.96501309995,161099.31333061,185565.72532535,13128.917000149999,28917.01395031,46539.628701769994,64289.397884,81650.74916798002,104636.22694284,122339.72152819001,138190.76939594,155917.68232851,174982.69018504,194299.58767828005,221664.1103209,16560.375487309997,36975.99840342,58161.98403253,77840.50601463999,98865.16121233,126565.51560846998,145576.25700407,163959.22609874996,186609.43356501998,209009.34020113997,232384.68451091,263710.03728662,19995.437606419997,44456.277997850004,70304.68264703001,95525.08525463,122874.24638872,159782.42887603003,184215.02865018003,207655.65826114002,234071.99663259005,261741.00782943994,289751.75882662,326119.01759664,25163.42540021,54479.18823375001,85665.04820568001,116201.64969133999,148742.30469869,191239.91612141998,220001.50994261002,248245.33730999002,280115.38593230007,312629.67391226,345753.61265432,389342.98671095003,30322.37375605,64245.448066679994,98893.77749651003,132681.43870918002,167900.20013827996,214859.66501874998,248378.45163566,279775.98208857,318112.74871921993,356853.74789744,395066.04749141,447221.54843156,31907.05218541,72879.10670524,113517.73611672,154568.37437239,196194.14315323002,253374.55366641,291192.57794960996,327289.37636726,369659.10584782,414893.60605744,458372.7684474,516124.88319392997,38054.773301760004,80328.97944046001,149442.32150681,228619.22940918,338261.47299799,463552.79486953,565500.84577291,693627.85529321,819142.34852591,944013.15246926,1077114.5436013,,"01/05/2023, 16:39:05"
,Використання товарів і послуг,2200,3899.70412663,10478.87855645,18224.2541354,24655.98676112,30519.74729256,37812.70411526,44099.50668361,49898.84303373,55925.88389537,64456.36923411,73819.69196841,86489.87986023,4982.747304869999,12848.735488249999,22090.09087657,29604.417705810003,37947.95384385,45501.50739408,52461.95665686,59693.33086198,68198.43630899,76508.1231679,85795.95997553,99767.14936377,4889.99995228,13603.309912700002,22694.164728080003,31246.556707680003,38525.31108602,44903.788127420004,53545.95147257001,59415.527375360005,66837.47516101,73424.07774004001,82550.54804840001,99110.81732573001,4275.6640863600005,10211.77854409,18057.37185559,25928.31834484,34685.59748251,43003.74985499999,49821.807157189985,57710.70881666999,66905.90484085999,76842.60638310999,87928.59464339999,107949.71779960999,3779.5619955199995,11888.141353150002,23526.317288410002,34699.74887922,45212.71275123001,56945.28508436,66512.87115669,74711.98159292001,85657.62367186001,98246.11744486,114073.28320376,142694.66915478001,4012.16711285,11360.569304820001,24648.264166650002,35719.44774088,46119.51343988,59137.25240019,69551.04428589,81122.62388515002,94679.20524864,106193.03448683,124660.61908748001,157659.62316365002,6651.683327840001,19326.6867278,39053.90300598,55742.06732874,72697.56613974,95896.17445504,114119.1464703,132614.83675973,154846.7850464,175404.44346996,200578.84860866,247934.10724607,10127.89776228,27376.25257556,49403.00329138,72224.07623927,96291.43130704,122384.59589590001,145413.5119139,167214.40642257,190564.20011833,214772.20189887998,241353.14861553,302463.99636834,11719.335987969996,30904.495678089996,55829.42772108999,79642.89052205,103303.86461271,130055.79769790999,154727.11000767,177311.14200484,201548.69279894,224964.51394998,249409.27825063,302205.25675577996,9225.59200105,25390.479874320004,44530.87537304,67014.91153368,94088.02075606,121419.75274365,152522.88468085,180135.7771508,216542.3838778,254438.8977347,292216.79702217,382543.85077786,12760.46974652,39936.05167311,70680.8960255,102229.01923517999,142750.50828443,182186.41321049,215036.94648582,241491.06604692002,285056.15364066,317499.00382766,367431.39299559005,474136.38444433,10514.69467569,44378.804540879995,117131.07384192999,171864.55570223002,227916.90058435997,291078.81279879,343382.99182573997,396963.20016757003,523226.57315158,593590.5965369301,678186.9511104,,"01/05/2023, 16:39:05"
,Обслуговування боргових зобов'язань,2400,981.3537891899999,2524.74805077,5131.0092106600005,6712.848410930001,8756.0563784,11711.37111163,12764.43252149,15515.306957929999,18349.056753329998,20215.53914202,22546.32194114,25631.495441029998,1022.98772629,3614.11893651,6093.923343009999,7784.8221837599995,10042.59634713,12969.56955027,14303.76011779,17200.26021413,19264.063016350003,21870.337272310004,24390.736433930004,27000.105893560005,2507.90349027,4877.48581041,7678.34820937,10019.92429591,13471.30771488,16774.830557150002,19563.97794766,22320.113740470002,25272.629663130003,28885.469739250002,32632.194250830005,35904.19868932001,3333.63261147,6091.00187675,9287.962675809998,13312.38144626,18145.47269259,23098.12428305,27514.87344198,30967.15233359,34433.112756840004,40335.38931654,46199.210037159995,52483.50875222,6429.11788076,12627.30002836,18295.836023070002,26707.74247518,35390.70028536,43839.009201220004,51904.74497265,58755.654859,63693.62310463,69842.93391858,81205.57801292001,88484.03371579002,4515.72054848,10465.49470675,28167.930690560002,34094.13887444,40962.05985104,47764.357989000004,53159.60052213001,60630.23701733001,77797.57414899001,84057.84553694,92240.16721501002,97687.38464500001,5698.731858690001,12123.36152287,31616.664596050003,38254.678833280006,46654.91078975001,53209.95312845001,58919.578986960005,67962.88985628,89328.46532995,101545.38242013,107565.80030519,111592.86944846001,5812.68912878,11746.5637159,30479.90288926,35488.13367608,51244.2600462,56017.51782353,60738.399085239995,67917.0745718,87401.92518662999,93359.64024775999,112216.08911452998,116936.88691173999,5961.906978960002,12047.908023429998,31988.05975433,39074.86624641,55413.17299481,61041.668926729995,65697.71507191,73629.53772689,92890.26988539001,100169.18916146999,115500.74581516,120777.64853379001,4431.922554920001,12134.30933414,32287.121057790002,41463.01631541,54491.84171236,62312.53168772999,69381.51649592999,78011.07913281,99796.02699166999,106283.96775725,119373.39573743,122196.98955548,6033.75460529,14351.999523040002,38321.434681089995,47075.82097639,66068.70967638,76143.7935977,80453.51916643,89733.97846125999,113252.2804746,120020.58678530999,146185.86760109,154987.53768519,6042.1569775299995,25021.05369615,40210.90575313,48870.32146452,76587.74633898,89699.42436400999,93065.85315327,105794.42873183,110346.75320663,117603.28803476,154657.60168493,,"01/05/2023, 16:39:05"
,Поточні трансферти,2600,1079.3079941199999,1868.0937388899997,3676.8447897799997,5437.0288639499995,6873.356744299999,8700.89961232,11795.83119523,14859.305176959999,16412.71801678,18755.31753755,21230.3271469,24988.14407973,1047.27328668,2560.5085274499997,4399.88563747,6614.27622755,8638.41048399,10524.44762132,13908.34609039,16990.54234618,19556.42030849,24099.91578424,31561.37391777,43776.95711225,1521.3389571600007,3700.8685423099996,5913.20347347,8705.545090689999,11279.7261827,13221.166982719998,15772.193903519998,17894.162957030003,20300.5544223,22597.220754709997,24556.67783395,29712.621362739992,1845.1062077699996,5030.4258133,7493.278747140001,11086.478607730003,13603.283047340003,16516.00577401,19053.529006940003,20714.728942569996,22459.08396252,29068.71831514,32995.18562271,37248.7884736,844.1803784600002,1773.9097924200003,3065.08283502,5568.683551620001,7448.58832913,8683.40724023,11444.1496809,13255.19101187,15205.273629849999,16951.27647811,20057.541206370002,27217.186674760003,1209.63862958,2403.35737796,4387.80578151,6104.382020240002,7540.423506340002,9166.456429450001,11525.002168750003,13437.34125143,15549.108385720003,17640.697013620003,20265.35128082,25353.084263060002,1738.5070730600003,3717.0412982099997,6385.107231529999,9007.30718309,11773.58168702,15030.104598349999,18984.53966339,22916.39444744,27194.71272022,31229.784561939996,37459.649493779994,46730.34047004,1728.8066454399998,4026.79700134,6958.35063068,10438.02367789,13478.998032979998,16874.551432239998,21654.848082850003,26271.181176090002,31971.09621195,37112.84487083,42489.80122133999,52854.256802569995,2771.90269521,7869.994979249999,13366.202421540002,19489.98970905,25472.1621267,31802.07629022,38989.4980143,45313.08304821,51880.9474115,59249.09713795,68480.45734305,83287.97159835,5558.04250106,14560.111985,26794.15326867,32361.10271709,37977.07356075,44059.666393160005,54463.66171298,61141.036656120006,67178.26633214,73454.33862192,79617.35978089,134627.57751433,2371.887491,7329.410674229999,14066.41990542,20401.731986919996,26576.18179223,33621.36788961,39622.170366989994,46855.803071309994,53656.41503281,62530.43850767,72943.93777232,117842.42528037,3225.62883156,10367.92584168,24868.306291689998,35656.56632201,42610.72415579,50210.07914383,57306.29066733,63363.41206681,72481.70359842999,84095.97323332001,95785.31443173,,"01/05/2023, 16:39:05"
,Соціальне забезпечення,2700,7367.9805481700005,15718.960319020001,24086.96126467,33790.231315590005,43867.247815740004,51898.662465860005,60146.84882538,68291.29500558,76085.11245584,83939.83946245,91443.79617887,100575.04863086001,8213.26150745,17352.800079319997,26153.348256289995,35995.929265419996,45600.65734491999,56310.50556995999,67315.11543489998,77537.19999064998,87859.66950091999,97962.60604915,108173.38122739,118958.32654094,10834.16486888,22608.03869106,34279.93717528,46469.37332402,57814.22530521998,69276.87866177,80764.61917573001,92173.58734140001,103505.72665399,114826.84245252001,126853.84331547002,139515.00839563,11525.01184296,23558.68493892,35922.2068017,49017.28369265,60758.9334274,72430.17191424,83078.87960213999,93519.70693946998,104334.06564476999,114916.92048847998,121839.89672670998,133825.43553955996,9903.37477649,21669.674006609996,34035.90604038,47409.41738204,59698.33841381,72371.96245124,84259.22960411,95509.89530610002,107033.12102892999,121985.58557201001,137512.10942531002,170411.16579749,5800.13709934,26514.862938309998,51238.085583039996,75671.51378109,95978.36910894,114116.83443942,133709.0629642,153890.67317834002,174948.92357939,194320.75119512,216511.04677902,253084.52138165,15641.97916171,49614.750925069995,75052.45982586,94485.76743624,113415.83525810999,130741.91288947,146953.59585701,172921.673748,194756.40027065002,218710.84866183,243161.32308073,280045.44785976,12060.187428700001,40970.2764324,86665.70050070001,120504.25417603,146464.55791968002,167203.46796786002,185828.53983147003,206565.36337645003,226013.69188979006,245141.89215233005,264310.28909296007,300737.40622481005,27008.98246123,53417.04430912,86586.99259149999,119430.01550802999,144339.80566757,166570.92722888998,188072.75491619998,209615.13474970998,231207.96404194,252578.80358305995,276386.43897581,312336.34038406,25083.39255843,50874.428585199996,81531.29992526,119348.15016811999,145575.97139623,168253.78639789,193956.50018254,218122.85605538,242669.96455054003,268598.31875233,293791.93580509996,332785.66774462,27180.906627369997,58882.576599629996,88744.10016267,121076.10327032,149616.61169244,175469.05564292002,200607.36177382,227507.9351626,254062.52647517002,280673.11251076,308573.88714135997,354950.56042967,23927.70321579,55357.71274401,107391.32857864,144614.80264026998,181802.79500861999,233281.7429214,273148.32598757,317184.60139073,362303.33796435996,402553.41687462,460213.13378506,,"01/05/2023, 16:39:05"
,Інші поточні видатки,2800,116.04507043999999,262.5118304,446.88661416,605.53720432,787.0426747199999,963.2564249899999,1136.9213296799999,1316.3307732399999,1480.4350707299998,1676.2710905999998,1878.7324941599998,2145.5635275799996,100.9480246,273.37597603,461.40318257,632.7893268299999,833.3222901099999,1002.18922398,1695.23147591,1890.5214616599999,2078.8410460699997,2271.5363157399997,2484.2873226599995,4722.3143690199995,35.879405950000006,474.45820069,782.8085265699999,1140.6840115599998,1521.4286640499997,1583.3146894699998,1678.1850547900003,2605.7400997600016,3173.3943171800006,3887.9412848500006,4322.657042080001,4544.47345512,148.36858197000004,1128.3496650899997,1605.9573548700005,2102.40884082,2802.4604573200004,2887.89075581,3015.5863001399994,5978.328503310002,6772.97464187,7612.41791341,8832.591679480001,8965.36423504,76.27848207999999,2768.5920727800003,3497.2616723499996,4569.931667389999,6176.345498420001,6419.6160468,6944.94910766,9410.61094591,10623.172993869997,11781.538839179995,13417.530569470002,18746.04924074,338.21081208,874.3920634199999,997.8034703100002,1491.9196960299996,2235.7670860199996,2580.4526640900003,2838.5062760700002,4578.608954520001,5140.12774716,5547.501866969999,6739.21565599,7253.727075650002,91.16632856,721.85125952,938.4881510300002,1268.22592825,2379.5117892199996,2655.2198160000003,2944.9204275100005,3685.9544499600006,3999.54623463,4309.85077549,5362.405287649999,7070.324514469998,111.52407600999997,742.37872581,887.1949895900002,1131.2329465400003,2299.84770052,2514.1437151700006,2832.7474654800003,3531.635157360001,4636.03823812,5217.6872552800005,6409.462217020002,6898.72817725,112.45758057000003,696.9571425099999,898.9185813899999,1565.99689916,2816.4365734599996,3041.8094559600004,3363.53191268,4051.9679413400004,4228.133130439999,4894.97609742,6077.423435539999,8427.164716980002,140.52114786,707.3020798000001,888.72709293,1524.07847869,2680.6570863800002,2905.2944715100007,3111.88307387,3740.6879107199998,4024.61629404,4812.84162731,6103.62384114,6893.86269662,131.54557789,843.56940319,1095.091377,7784.998781390001,10317.277491219998,10456.92607968,10801.55620833,11531.91924781,11857.17402326,12719.86177386,14227.53179418,19480.447969099998,1103.49454639,2535.2675396199998,2614.01152537,3355.71279018,4670.1508923500005,9979.82465009,10151.10462636,11257.141587790002,11469.19741605,12445.829666020001,14106.404075690001,,"01/05/2023, 16:39:05"
,Капітальні видатки,3000,392.75356802,1372.90386906,3235.0351150799997,5152.89907504,7235.43023763,10635.52612352,13763.3380335,17992.15397771,21626.903056000003,26235.730409370004,31967.860261620004,41946.864994200005,631.0072477699999,2259.1759918000002,5666.99812147,8180.55853032,11240.90920205,14148.790860509998,18009.049128779996,21703.169231219996,25522.670637579995,29285.157250149994,32809.31837539999,40745.24719360999,271.89915498,2204.50724348,3958.2293597100006,6829.08015479,9583.4421647,10590.39490976,13802.544619209999,15781.256725899997,18071.9058306,19598.55391984,21518.49568873,29380.20238496,189.23457278,483.94524977000003,1523.3798698200003,2133.6980890000004,4541.60927478,5180.852378040001,6097.586680890001,9200.851112580001,11514.730288600002,13839.130394830001,16822.6978311,20199.662405130002,234.40481246000004,1476.25832855,6555.434161810001,8364.31933005,9922.934331370001,12325.557881570001,15390.5947407,19108.59458544,23990.36914946,28898.757686900004,34147.03708561001,46752.57052665001,77.23711134,1151.5216954500002,4017.0349133600002,6336.85193904,9290.157888630001,13025.19285408,17527.8342356,23681.712636310007,32650.583577600002,38434.615928399995,47085.28427766999,73129.59929826,362.44493626999997,1756.3551476899997,5324.457399059999,8563.03364303,13243.854241309999,19753.39337879,26349.898892139998,34226.66282809,42922.881270059996,52717.61960830999,64818.63808624,99889.95833097001,548.43832849,2651.4818072099997,7248.394566159999,13084.28998054,21691.57019088,32177.293727520002,43142.80688296,55069.55175882,66935.33027903999,80183.82602444,95849.92253894,144179.23060005,920.96705811,3471.52762777,9976.48105305,18737.28944064,28057.279741460003,38557.525429810004,50338.59566241,64546.63187392,77607.0591819,91738.05771142,107874.25285856,155973.26899427,1138.12599132,5709.463148010001,13762.103620980002,20961.386431559997,30948.486525110002,42024.819097169995,54518.71727049,67593.59170554,83879.97245016998,103840.41613437,119546.24121729,169126.35674494,542.2428117200001,3130.29337294,9860.7856543,17817.18121233,26169.99392528,38568.436245410005,53864.78061985,68002.07421102,86508.3769167,103770.39557842,126491.40608266,206855.49978941,839.28228843,3202.9992647800004,5678.92855383,8893.81813402,12164.12269746,19909.30485466,23830.099294220003,32524.85367248,45466.79617288,54575.58539809,75332.26751912,,"01/05/2023, 16:39:05"
,Придбання основного капіталу,3100,139.07444253999998,637.67758749,1440.28897187,2148.19153925,2905.18843573,4367.87755045,6091.6987269,8034.83358013,9715.98672012,12104.01986264,15224.27707471,20891.89722185,387.96444029,1208.8396765200002,2518.90551489,3419.78398071,4693.9802004699995,6187.96803338,8250.46439464,10456.23140275,13037.35922465,15599.210101109999,17426.51050496,21770.50261594,179.13787499000003,1508.69449975,2626.2226200100004,3998.3223449200004,5468.2330877800005,6073.721024830001,7851.70801232,8778.3433692,10281.121112499999,11317.5495278,12467.58463456,17061.7966129,173.65389783,275.86037093,731.66713082,1160.82868237,3048.3548120699998,3453.1987383200003,4166.385652110001,6561.879551860001,8020.380193320001,9800.52836021,12138.07338519,14626.040222840002,197.39974856000003,992.2326488199999,5540.775928710001,6900.259037860002,7981.896817770002,9643.151183020002,12162.03549114,14927.572168150002,18689.97438261,22451.37467233,26611.812684890003,35758.1592951,68.09499101,868.1163264800002,3038.2686719700005,4834.12019863,7153.134073200001,9910.02808414,13321.873819779998,18161.13461498,23466.94016826,27718.900248399998,33942.791896389994,51958.142091839996,127.08150121,1029.28107671,3459.6170092299994,5454.043223119999,8306.873355389998,11853.614155859997,16038.345838079998,21346.151558089998,26970.621377609998,32934.294554759996,40318.85888158999,60305.32331579999,277.89296224,1716.8297636400002,4751.65323037,8192.41093845,12988.454076560001,20310.8468853,27461.953458160002,34544.88758373,42401.34443501999,50523.6880446,59835.745302079995,85883.16575911999,615.2783036,2246.6680235,6550.31165489,11822.71566898,17586.31009517,23780.41888623,31274.904216749997,38606.908399449996,47123.13197270999,55827.71263121,66137.8328529,90186.20811513999,649.33603627,2312.8227709099997,6650.51279831,10847.906148140002,15590.53592527,21469.79060705,28359.894163110002,35755.94211229,44086.205511119995,53281.68483017,62104.405347160005,84933.2463543,271.77781376,1750.3247728499998,5985.38801783,9478.15824957,14079.630654319999,20037.24785611,27581.40280623,34483.025010029996,43611.153792059995,51943.96868864,63530.83158446,97764.04233982001,558.9897792,1979.4029570999999,3774.52653319,6746.40182098,9216.91849215,14248.42348257,16793.41515468,24133.36432289,32494.21729343,38553.016113599995,50853.458966269995,,"01/05/2023, 16:39:05"
